BEVOEGD GEZAG NUMMER;BRIN NUMMER;VESTIGINGSNUMMER;INSTELLINGSNAAM VESTIGING;PLAATSNAAM;GEMEENTENUMMER;GEMEENTENAAM;PROVINCIE;AANTAL LEERLINGEN;AANTAL VO LEERLINGEN UITBESTEED AAN VAVO;TOTAAL AANTAL LEERLINGEN
41417;26HD;26HD01;De Sprong;ZWIJNDRECHT;642;ZWIJNDRECHT;Zuid-Holland;122;0;122
41429;02VB;02VB00;Ichthus College;KAMPEN;166;KAMPEN;Overijssel;629;13;642
41429;02VB;02VB01;Ichthus College;KAMPEN;166;KAMPEN;Overijssel;432;3;435
41429;02VB;02VB02;Ichthus College;DRONTEN;303;DRONTEN;Flevoland;925;5;930
41429;02VB;02VB07;Ichthus College;KAMPEN;166;KAMPEN;Overijssel;365;0;365
41429;02VB;02VB16;Ichthus College;DRONTEN;303;DRONTEN;Flevoland;172;0;172
41429;07ZI;07ZI00;Ichthus College PRO;KAMPEN;166;KAMPEN;Overijssel;105;0;105
41430;02VT;02VT00;Agnieten College;ZWOLLE;193;ZWOLLE;Overijssel;1249;17;1266
41430;02VT;02VT01;Agnieten College Zwartsluis;ZWARTSLUIS;1896;ZWARTEWATERLAND;Overijssel;443;0;443
41430;02VT;02VT02;Agnieten Coll. loc.Talentstad;ZWOLLE;193;ZWOLLE;Overijssel;575;0;575
41430;02VT;02VT04;Agnieten College Nieuwleusen;NIEUWLEUSEN;148;DALFSEN;Overijssel;306;1;307
41430;02VT;02VT05;Agnieten College loc. Meander;ZWOLLE;193;ZWOLLE;Overijssel;1277;26;1303
41430;02VT;02VT06;Agnieten College Wezep;WEZEP;269;OLDEBROEK;Gelderland;281;0;281
41430;05VN;05VN00;PRO De Boog;ZWOLLE;193;ZWOLLE;Overijssel;195;0;195
41440;00TM;00TM00;Hendrik Pierson College;ZETTEN;1734;OVERBETUWE;Gelderland;866;2;868
41440;17IM;17IM00;Over Betuwe College;BEMMEL;1705;LINGEWAARD;Gelderland;1038;11;1049
41440;17IM;17IM01;Over Betuwe College-Elst;ELST GLD;1734;OVERBETUWE;Gelderland;632;0;632
41440;17IM;17IM02;Over Betuwe College-Huissen;HUISSEN;1705;LINGEWAARD;Gelderland;720;0;720
41440;17IM;17IM04;Over Betuwe College-Bemmel;BEMMEL;1705;LINGEWAARD;Gelderland;405;0;405
41442;16FP;16FP00;Reg SGM Magister Alvinus;SNEEK;1900;SUDWEST-FRYSLAN;Friesland;1756;13;1769
41442;16FP;16FP04;Reg SGM Magister Alvinus;SNEEK;1900;SUDWEST-FRYSLAN;Friesland;34;0;34
41442;16FP;16FP05;ISK Reg SGM Magister Alvinus;SNEEK;1900;SUDWEST-FRYSLAN;Friesland;166;0;166
41444;15XV;15XV00;Reg SGM Hoeksche Waard;OUD-BEIJERLAND;1963;HOEKSCHE WAARD;Zuid-Holland;1271;8;1279
41444;15XV;15XV01;Reg SGM Hoeksche Waard;OUD-BEIJERLAND;1963;HOEKSCHE WAARD;Zuid-Holland;518;0;518
41466;27VF;27VF00;Hans Petri School;DORDRECHT;505;DORDRECHT;Zuid-Holland;223;0;223
41475;07KP;07KP00;NXT Maarsbergen;MAARSBERGEN;1581;UTRECHTSE HEUVELRUG;Utrecht;446;0;446
41475;15JM;15JM00;Utrechts Stedelijk Gymnasium;UTRECHT;344;UTRECHT;Utrecht;1138;0;1138
41475;17AO;17AO00;POUWER;UTRECHT;344;UTRECHT;Utrecht;191;0;191
41475;17BI;17BI00;NUOVO Scholengroep;ZEIST;355;ZEIST;Utrecht;1071;8;1079
41475;17BI;17BI02;NXT Doorn;DOORN;1581;UTRECHTSE HEUVELRUG;Utrecht;332;0;332
41475;17BI;17BI06;OVMZ;ZEIST;355;ZEIST;Utrecht;402;1;403
41475;18WS;18WS00;Anna Van Rijn College;NIEUWEGEIN;356;NIEUWEGEIN;Utrecht;803;1;804
41475;18WS;18WS04;Anna Van Rijn College;NIEUWEGEIN;356;NIEUWEGEIN;Utrecht;328;1;329
41475;24TJ;24TJ00;Trajectum College;UTRECHT;344;UTRECHT;Utrecht;447;0;447
41475;24TR;24TR00;NUOVO scholengroep;UTRECHT;344;UTRECHT;Utrecht;1686;12;1698
41475;24TR;24TR02;Ithaka, ISK;UTRECHT;344;UTRECHT;Utrecht;653;0;653
41475;24TR;24TR03;X 11 media en vormgeving;UTRECHT;344;UTRECHT;Utrecht;596;1;597
41475;24TR;24TR05;VOLT! Toekomstmakers;VLEUTEN;344;UTRECHT;Utrecht;500;14;514
41475;24TR;24TR10;ACADEMIE TIEN;UTRECHT;344;UTRECHT;Utrecht;974;5;979
41475;24TR;24TR12;Ithaka ISK Stroyenborchdreef;UTRECHT;344;UTRECHT;Utrecht;338;0;338
41475;24TR;24TR15;vest.X11  Noordse Parklaan;UTRECHT;344;UTRECHT;Utrecht;255;0;255
41475;24TR;24TR16;vest. X11 Nieuw Welgelegen;UTRECHT;344;UTRECHT;Utrecht;236;0;236
41475;30UB;30UB00;UniC;UTRECHT;344;UTRECHT;Utrecht;1006;25;1031
41475;30UB;30UB01;International School Utrecht;UTRECHT;344;UTRECHT;Utrecht;516;0;516
41490;15VQ;15VQ00;Stellingwerf College;OOSTERWOLDE FR;85;OOSTSTELLINGWERF;Friesland;1116;5;1121
41509;16VP;16VP00;Hondsrug College;EMMEN;114;EMMEN;Drenthe;1953;4;1957
41513;20KZ;20KZ00;Joh De Wittgymnasium;DORDRECHT;505;DORDRECHT;Zuid-Holland;720;4;724
41525;13WH;13WH00;De Goudse SGM Leo Vroman;GOUDA;513;GOUDA;Zuid-Holland;1175;4;1179
41525;20AI;20AI00;Coornhert Gymnasium;GOUDA;513;GOUDA;Zuid-Holland;655;0;655
41525;26LT;26LT00;Het Segment School v PRO;GOUDA;513;GOUDA;Zuid-Holland;365;0;365
41529;26HX;26HX00;Praktijkschool Emmen;EMMEN;114;EMMEN;Drenthe;363;0;363
41537;00BD;00BD00;Coenecoop College;WADDINXVEEN;627;WADDINXVEEN;Zuid-Holland;885;0;885
41537;00BD;00BD02;Coenecoop College;BOSKOOP;484;ALPHEN AAN DEN RIJN;Zuid-Holland;198;0;198
41537;10AN;10AN00;Scala College;ALPHEN AAN DEN RIJN;484;ALPHEN AAN DEN RIJN;Zuid-Holland;788;0;788
41537;10AN;10AN03;Scala College;ALPHEN AAN DEN RIJN;484;ALPHEN AAN DEN RIJN;Zuid-Holland;771;3;774
41537;10AN;10AN04;Scala College;ALPHEN AAN DEN RIJN;484;ALPHEN AAN DEN RIJN;Zuid-Holland;440;1;441
41545;20BH;20BH00;IJsselcollege;CAPELLE AAN DEN IJSSEL;502;CAPELLE AAN DEN IJSSEL;Zuid-Holland;639;0;639
41545;20BH;20BH02;IJsselcollege;CAPELLE AAN DEN IJSSEL;502;CAPELLE AAN DEN IJSSEL;Zuid-Holland;152;0;152
41555;10LU;10LU00;Reg Sgm 't Rijks;BERGEN OP ZOOM;748;BERGEN OP ZOOM;Noord-Brabant;2435;25;2460
41556;21BH;21BH00;SGM Dalton Spinozalyceum;AMSTERDAM;363;AMSTERDAM;Noord-Holland;1307;2;1309
41556;21BH;21BH02;Spinoza20First;AMSTERDAM;363;AMSTERDAM;Noord-Holland;894;8;902
41568;16EI;16EI00;Lyceum Schravenlant;SCHIEDAM;606;SCHIEDAM;Zuid-Holland;694;8;702
41568;18VX;18VX00;ProNovaCollege voor PRO;SCHIEDAM;606;SCHIEDAM;Zuid-Holland;320;0;320
41568;19KM;19KM00;Mavo Schravenlant XL;SCHIEDAM;606;SCHIEDAM;Zuid-Holland;690;0;690
41568;20CJ;20CJ00;Het College Vos;VLAARDINGEN;622;VLAARDINGEN;Zuid-Holland;561;1;562
41568;20CJ;20CJ04;Vlaardingse Opb SGM;VLAARDINGEN;622;VLAARDINGEN;Zuid-Holland;379;0;379
41568;20CJ;20CJ10;Het College Vos;SCHIEDAM;606;SCHIEDAM;Zuid-Holland;245;0;245
41568;20CJ;20CJ11;Het College Vos;VLAARDINGEN;622;VLAARDINGEN;Zuid-Holland;283;0;283
41568;20DC;20DC00;Stedelijk Gymnasium Schiedam;SCHIEDAM;606;SCHIEDAM;Zuid-Holland;531;6;537
41581;20CN;20CN00;Scholengroep Zaandam;ZAANDAM;479;ZAANSTAD;Noord-Holland;1286;26;1312
41581;20CN;20CN02;locatie Compaen VMBO;ZAANDAM;479;ZAANSTAD;Noord-Holland;867;1;868
41581;20CN;20CN05;locatie Het Saenredam;ZAANDIJK;479;ZAANSTAD;Noord-Holland;679;0;679
41581;20EY;20EY00;Scholengroep Krommenie;KROMMENIE;479;ZAANSTAD;Noord-Holland;719;24;743
41581;20EY;20EY07;locatie Trias VMBO;KROMMENIE;479;ZAANSTAD;Noord-Holland;1133;0;1133
41581;20EY;20EY09;loc. Bertrand Russell college;KROMMENIE;479;ZAANSTAD;Noord-Holland;349;0;349
41581;20EY;20EY10;ISK Zaanstad;KROMMENIE;479;ZAANSTAD;Noord-Holland;168;0;168
41581;20FF;20FF00;Praktijkschool De Brug;ASSENDELFT;479;ZAANSTAD;Noord-Holland;134;0;134
41581;29YT;29YT00;Zuiderzee College;ZAANDAM;479;ZAANSTAD;Noord-Holland;595;0;595
41585;01MU;01MU00;De Meerwaarde;BARNEVELD;203;BARNEVELD;Gelderland;1625;1;1626
41585;02FO;02FO00;De MeerwaardePro;BARNEVELD;203;BARNEVELD;Gelderland;153;0;153
41587;19EN;19EN00;Jan Tinbergen College;ROOSENDAAL;1674;ROOSENDAAL;Noord-Brabant;1713;23;1736
41594;11ZH;11ZH00;Maerlant;BRIELLE;501;BRIELLE;Zuid-Holland;1352;7;1359
41594;12RB;12RB00;Scholengemeenschap Helinium;HELLEVOETSLUIS;530;HELLEVOETSLUIS;Zuid-Holland;1283;15;1298
41594;14AP;14AP00;Praktijk College Brielle;BRIELLE;501;BRIELLE;Zuid-Holland;44;0;44
41594;18VA;18VA00;Praktijk College Spijkenisse;SPIJKENISSE;1930;NISSEWAARD;Zuid-Holland;202;0;202
41594;19DH;19DH00;Opb SGM De Ring V Putten;SPIJKENISSE;1930;NISSEWAARD;Zuid-Holland;1121;9;1130
41594;23AP;23AP00;MY college;SPIJKENISSE;1930;NISSEWAARD;Zuid-Holland;499;0;499
41599;25LV;25LV00;SG De Rooi Pannen;TILBURG;855;TILBURG;Noord-Brabant;942;0;942
41599;25LV;25LV19;SG De Rooi Pannen;EINDHOVEN;772;EINDHOVEN;Noord-Brabant;548;0;548
41608;28DH;28DH00;IJburg College;AMSTERDAM;363;AMSTERDAM;Noord-Holland;755;7;762
41616;26KV;26KV00;Praktijkschool Apeldoorn;APELDOORN;200;APELDOORN;Gelderland;210;0;210
41622;26LU;26LU00;De Brug;ZALTBOMMEL;297;ZALTBOMMEL;Gelderland;114;0;114
41623;16MQ;16MQ00;Kon Willem II College;TILBURG;855;TILBURG;Noord-Brabant;1631;25;1656
41623;18XU;18XU00;Beatrix College;TILBURG;855;TILBURG;Noord-Brabant;1971;20;1991
41623;18XU;18XU01;Beatrix College loc. Reeshof;TILBURG;855;TILBURG;Noord-Brabant;362;0;362
41636;03XM;03XM00;Chr SGM Dingstede;MEPPEL;119;MEPPEL;Drenthe;818;6;824
41636;19TQ;19TQ00;SE-PRO;MEPPEL;119;MEPPEL;Drenthe;109;0;109
41636;25CL;25CL00;RSG Stad en Esch;MEPPEL;119;MEPPEL;Drenthe;1297;25;1322
41636;25CL;25CL01;RSG Stad en Esch, Beroepencoll;MEPPEL;119;MEPPEL;Drenthe;468;0;468
41636;25CL;25CL03;RSG Stad en Esch Diever;DIEVER;1701;WESTERVELD;Drenthe;204;0;204
41636;25CL;25CL04;RSG Stad en Esch;MEPPEL;119;MEPPEL;Drenthe;82;0;82
41659;00ZO;00ZO00;PORTEUM 2;LELYSTAD;995;LELYSTAD;Flevoland;925;0;925
41659;18DQ;18DQ00;PORTEUM 1;LELYSTAD;995;LELYSTAD;Flevoland;865;0;865
41659;18GC;18GC00;PORTEUM 3;LELYSTAD;995;LELYSTAD;Flevoland;1789;2;1791
41664;01KL;01KL00;NOG;DRIEHUIS NH;453;VELSEN;Noord-Holland;1151;12;1163
41664;01KL;01KL06;loc, Technisch Coll Velsen;IJMUIDEN;453;VELSEN;Noord-Holland;354;0;354
41664;01KL;01KL07;loc, Maritiem Coll IJmuiden;IJMUIDEN;453;VELSEN;Noord-Holland;63;0;63
41664;01KL;01KL08;locatie ISK Haarlem;HAARLEM;392;HAARLEM;Noord-Holland;210;0;210
41664;01KL;01KL09;Maritieme Academie Harlingen;HARLINGEN;72;HARLINGEN;Friesland;148;0;148
41664;01KL;01KL10;Wim Gertenbach Coll Zandvoort;ZANDVOORT;473;ZANDVOORT;Noord-Holland;213;1;214
41664;01KL;01KL14;loc Tender Coll IJmuiden;IJMUIDEN;453;VELSEN;Noord-Holland;127;0;127
41664;01KL;01KL18;Saga Driehuis;DRIEHUIS NH;453;VELSEN;Noord-Holland;72;0;72
41664;02KM;02KM00;Haarlem College;HAARLEM;392;HAARLEM;Noord-Holland;676;1;677
41664;02YH;02YH00;MCA;AERDENHOUT;377;BLOEMENDAAL;Noord-Holland;427;0;427
41664;13JF;13JF00;Noordzee Onderwijs Groep PRO;IJMUIDEN;453;VELSEN;Noord-Holland;152;0;152
41664;15NE;15NE00;Oost-ter-Hout;HAARLEM;392;HAARLEM;Noord-Holland;256;0;256
41664;16PJ;16PJ00;Praktijkschool De Linie;HOOFDDORP;394;HAARLEMMERMEER;Noord-Holland;88;0;88
41664;16PJ;16PJ01;Praktijkschool De Linie;HOOFDDORP;394;HAARLEMMERMEER;Noord-Holland;74;0;74
41664;19EQ;19EQ00;Hartenlustsch V Mavo;BLOEMENDAAL;377;BLOEMENDAAL;Noord-Holland;422;1;423
41664;19TI;19TI00;Solyvius College;HOOFDDORP;394;HAARLEMMERMEER;Noord-Holland;1247;24;1271
41664;19TI;19TI03;locatie, Hoofdvaart College;HOOFDDORP;394;HAARLEMMERMEER;Noord-Holland;413;5;418
41664;19TI;19TI05;Haarlemmermeerlyceum Zuidrand;HOOFDDORP;394;HAARLEMMERMEER;Noord-Holland;1089;18;1107
41664;19TI;19TI06;Solyvius College;HOOFDDORP;394;HAARLEMMERMEER;Noord-Holland;112;0;112
41664;20EK;20EK00;Vellesan College;IJMUIDEN;453;VELSEN;Noord-Holland;589;2;591
41664;20EK;20EK07;Vellesan College;IJMUIDEN;453;VELSEN;Noord-Holland;296;1;297
41664;20EK;20EK08;Vellesan College;IJMUIDEN;453;VELSEN;Noord-Holland;413;0;413
41664;20RC;20RC00;SGM Schoter;HAARLEM;392;HAARLEM;Noord-Holland;1377;14;1391
41664;20RF;20RF00;Coornhertlyc Gem SGM;HAARLEM;392;HAARLEM;Noord-Holland;1353;29;1382
41664;25FU;25FU00;LCH;HAARLEM;392;HAARLEM;Noord-Holland;828;6;834
41664;26JE;26JE00;Praktijkschool Uithoorn;UITHOORN;451;UITHOORN;Noord-Holland;106;0;106
41664;26JE;26JE02;Praktijkschool Uithoorn;UITHOORN;451;UITHOORN;Noord-Holland;92;0;92
41671;07YU;07YU00;Mijnschool;HARDERWIJK;243;HARDERWIJK;Gelderland;215;0;215
41676;16AW;16AW00;Opb SGM Echnaton;ALMERE;34;ALMERE;Flevoland;947;0;947
41676;16AW;16AW01;Opb SGM Echnaton;ALMERE;34;ALMERE;Flevoland;1801;2;1803
41676;16AW;16AW06;Opb SGM Echnaton;ALMERE;34;ALMERE;Flevoland;186;0;186
41676;17DN;17DN00;OSG De Meergronden;ALMERE;34;ALMERE;Flevoland;1240;0;1240
41676;17DN;17DN01;SGM De Meergronden- Arte Coll.;ALMERE;34;ALMERE;Flevoland;864;0;864
41676;17JI;17JI00;Pro-Almere Bachweg;ALMERE;34;ALMERE;Flevoland;149;0;149
41676;24RW;24RW00;O V C;ALMERE;34;ALMERE;Flevoland;1492;6;1498
41676;24RW;24RW03;O V C locatie Buitenhout;ALMERE;34;ALMERE;Flevoland;830;0;830
41676;24RW;24RW04;O V C locatie MLF;ALMERE;34;ALMERE;Flevoland;558;3;561
41676;28BU;28BU00;Pro-Almere Marathonlaan;ALMERE;34;ALMERE;Flevoland;171;0;171
41676;30UD;30UD00;Pro-Almere Koningsbeltweg;ALMERE;34;ALMERE;Flevoland;154;0;154
41737;12IR;12IR00;Sgm de Nieuwe Veste;COEVORDEN;109;COEVORDEN;Drenthe;1170;6;1176
41737;12IR;12IR05;Sgm de Nieuwe Veste;HARDENBERG;160;HARDENBERG;Overijssel;429;0;429
41737;12IR;12IR11;Sgm de Nieuwe Veste;HARDENBERG;160;HARDENBERG;Overijssel;82;0;82
41738;20AE;20AE00;Willem De Zwijger College;PAPENDRECHT;590;PAPENDRECHT;Zuid-Holland;1189;15;1204
41738;20AE;20AE01;Willem De Zwijger College;HARDINXVELD-GIESSENDAM;523;HARDINXVELD-GIESSENDAM;Zuid-Holland;284;0;284
41750;14FW;14FW00;OSG Sevenwolden;HEERENVEEN;74;HEERENVEEN;Friesland;1078;19;1097
41750;14FW;14FW01;OPB SGM Sevenwolden;HEERENVEEN;74;HEERENVEEN;Friesland;574;0;574
41750;14FW;14FW02;OPB SGM Sevenwolden;HEERENVEEN;74;HEERENVEEN;Friesland;310;0;310
41750;14FW;14FW04;OPB SGM Sevenwolden;JOURE;1940;DE FRYSKE MARREN;Friesland;320;0;320
41750;14FW;14FW05;OPB SGM Sevenwolden;GROU;80;LEEUWARDEN;Friesland;272;0;272
41750;26KP;26KP00;De Compagnie Sevenwolden;HEERENVEEN;74;HEERENVEEN;Friesland;178;0;178
41769;03WO;03WO00;Van Lodensteincollege;AMERSFOORT;307;AMERSFOORT;Utrecht;1080;0;1080
41769;03WO;03WO01;Van Lodensteincollege;HOEVELAKEN;267;NIJKERK;Gelderland;729;0;729
41769;03WO;03WO02;Van Lodensteincollege;KESTEREN;1740;NEDER-BETUWE;Gelderland;1109;0;1109
41769;03WO;03WO03;Van Lodensteincollege;BARNEVELD;203;BARNEVELD;Gelderland;840;0;840
41769;26MV;26MV00;Van Lodenstein Coll. voor PRO;EDE GLD;228;EDE;Gelderland;118;0;118
41775;02LB;02LB00;Nieuw Zuid OSG;ROTTERDAM;599;ROTTERDAM;Zuid-Holland;739;0;739
41775;02LB;02LB01;Nieuw Zuid OSG;ROTTERDAM;599;ROTTERDAM;Zuid-Holland;406;0;406
41775;02LB;02LB08;Nieuw Zuid OSG;ROTTERDAM;599;ROTTERDAM;Zuid-Holland;809;4;813
41775;15EO;15EO00;OSG Libanon Lyceum;ROTTERDAM;599;ROTTERDAM;Zuid-Holland;579;15;594
41775;15EO;15EO01;OSG Libanon Lyceum;ROTTERDAM;599;ROTTERDAM;Zuid-Holland;582;0;582
41775;15HX;15HX00;Thorbecke VO;ROTTERDAM;599;ROTTERDAM;Zuid-Holland;913;15;928
41775;15HX;15HX02;Thorbecke VO;ROTTERDAM;599;ROTTERDAM;Zuid-Holland;377;0;377
41775;15HX;15HX03;Thorbecke VO;NIEUWERKERK AD IJSSEL;1892;ZUIDPLAS;Zuid-Holland;387;1;388
41775;15KR;15KR00;Wolfert van Borselen sgr;ROTTERDAM;599;ROTTERDAM;Zuid-Holland;1455;33;1488
41775;15KR;15KR05;Sg Wolfert van Borselen;ROTTERDAM;599;ROTTERDAM;Zuid-Holland;484;1;485
41775;15KR;15KR06;Sg Wolfert van Borselen;BERGSCHENHOEK;1621;LANSINGERLAND;Zuid-Holland;1128;9;1137
41775;15KR;15KR09;Sg Wolfert van Borselen;ROTTERDAM;599;ROTTERDAM;Zuid-Holland;155;0;155
41775;15KR;15KR10;Sg Wolfert van Borselen;ROTTERDAM;599;ROTTERDAM;Zuid-Holland;626;0;626
41775;15KR;15KR11;Sg Wolfert van Borselen;ROTTERDAM;599;ROTTERDAM;Zuid-Holland;252;0;252
41775;15KR;15KR12;Sg Wolfert van Borselen;BERGSCHENHOEK;1621;LANSINGERLAND;Zuid-Holland;389;1;390
41775;15KR;15KR14;Wolfert van Borselen sgr;ROTTERDAM;599;ROTTERDAM;Zuid-Holland;139;0;139
41775;15SC;15SC00;Erasmianum Gem Gymnasium;ROTTERDAM;599;ROTTERDAM;Zuid-Holland;1106;1;1107
41775;17CR;17CR00;Einstein Lyceum;HOOGVLIET ROTTERDAM;599;ROTTERDAM;Zuid-Holland;920;7;927
41789;02UV;02UV00;Gomarus College;GRONINGEN;14;GRONINGEN;Groningen;645;6;651
41789;02UV;02UV03;Gomarus College;DRACHTEN;90;SMALLINGERLAND;Friesland;383;1;384
41789;02UV;02UV04;Gomarus College;LEEUWARDEN;80;LEEUWARDEN;Friesland;428;0;428
41789;02UV;02UV05;Gomarus College;ASSEN;106;ASSEN;Drenthe;301;0;301
41789;02UV;02UV08;Gomarus College;GRONINGEN;14;GRONINGEN;Groningen;367;0;367
41789;02UV;02UV10;Gomarus College;GRONINGEN;14;GRONINGEN;Groningen;78;0;78
41789;02UV;02UV17;Gomarus College;GRONINGEN;14;GRONINGEN;Groningen;569;0;569
41789;02UV;02UV18;Gomarus College;GRONINGEN;14;GRONINGEN;Groningen;386;0;386
41804;00AH;00AH00;Opb SGM t Stedelijk Lyceum;ENSCHEDE;153;ENSCHEDE;Overijssel;1044;10;1054
41804;00AH;00AH07;locatie, Zuid;ENSCHEDE;153;ENSCHEDE;Overijssel;895;3;898
41804;00AH;00AH08;loc, De stedelijke Mavo;ENSCHEDE;153;ENSCHEDE;Overijssel;266;0;266
41804;00AH;00AH09;locatie, Innova;ENSCHEDE;153;ENSCHEDE;Overijssel;423;0;423
41804;00AH;00AH11;locatie, ISK;ENSCHEDE;153;ENSCHEDE;Overijssel;358;0;358
41804;00AH;00AH17;loc, het Stedelijk Vakcollege;ENSCHEDE;153;ENSCHEDE;Overijssel;343;0;343
41804;00AH;00AH18;loc, vakschool het Diekman;ENSCHEDE;153;ENSCHEDE;Overijssel;44;0;44
41804;19NG;19NG00;Vakschool Het Diekman;ENSCHEDE;153;ENSCHEDE;Overijssel;151;0;151
41815;03JY;03JY00;Calvijn College;GOES;664;GOES;Zeeland;1092;6;1098
41815;03JY;03JY01;Calvijn College;MIDDELBURG;687;MIDDELBURG;Zeeland;397;0;397
41815;03JY;03JY02;Calvijn College;KRABBENDIJKE;703;REIMERSWAAL;Zeeland;472;0;472
41815;03JY;03JY03;Calvijn College;THOLEN;716;THOLEN;Zeeland;276;0;276
41815;03JY;03JY06;Calvijn College;KRABBENDIJKE;703;REIMERSWAAL;Zeeland;539;0;539
41815;03JY;03JY07;Calvijn College;GOES;664;GOES;Zeeland;91;0;91
41815;03JY;03JY08;Calvijn College;GOES;664;GOES;Zeeland;240;0;240
41824;20CS;20CS00;OSG Hengelo;HENGELO OV;164;HENGELO;Overijssel;664;6;670
41824;20CS;20CS04;C.T. Stork College;HENGELO OV;164;HENGELO;Overijssel;242;0;242
41824;20CS;20CS07;Montessori College Twente;HENGELO OV;164;HENGELO;Overijssel;1433;10;1443
41824;23EJ;23EJ00;T Genseler;HENGELO OV;164;HENGELO;Overijssel;201;0;201
41830;21GD;21GD00;Calandlyceum;AMSTERDAM;363;AMSTERDAM;Noord-Holland;1652;10;1662
41830;21GD;21GD01;locatie, Lumion;AMSTERDAM;363;AMSTERDAM;Noord-Holland;1518;8;1526
41830;21GD;21GD02;De Toekomst;AMSTERDAM-DUIVENDRECHT;437;OUDER-AMSTEL;Noord-Holland;79;0;79
41840;01XL;01XL00;Strabrechtcollege;GELDROP;1771;GELDROP-MIERLO;Noord-Brabant;1146;2;1148
41840;20BK;20BK00;Stedelijk College Eindhoven;EINDHOVEN;772;EINDHOVEN;Noord-Brabant;1386;21;1407
41840;20BK;20BK01;Stedelijk College Eindhoven;EINDHOVEN;772;EINDHOVEN;Noord-Brabant;991;0;991
41840;20BK;20BK03;Stedelijk College Eindhoven;EINDHOVEN;772;EINDHOVEN;Noord-Brabant;700;0;700
41854;00EF;00EF00;VOvA(3);AMSTERDAM;363;AMSTERDAM;Noord-Holland;528;0;528
41854;14RL;14RL00;VOvA (2);AMSTERDAM;363;AMSTERDAM;Noord-Holland;324;0;324
41854;14RL;14RL03;Locatie, Tobiasschool;AMSTERDAM;363;AMSTERDAM;Noord-Holland;190;0;190
41854;14RL;14RL06;Locatie, Luca Praktijkschool;AMSTERDAM;363;AMSTERDAM;Noord-Holland;180;0;180
41854;21AS;21AS00;VOvA (1);AMSTERDAM;363;AMSTERDAM;Noord-Holland;249;3;252
41854;21AS;21AS03;loc, Bredero Beroepscollege;AMSTERDAM;363;AMSTERDAM;Noord-Holland;135;0;135
41854;21AS;21AS07;loc, Bredero Mavo;AMSTERDAM;363;AMSTERDAM;Noord-Holland;527;2;529
41854;21AS;21AS08;loc, Hyperion Lyceum;AMSTERDAM;363;AMSTERDAM;Noord-Holland;855;2;857
41854;21AS;21AS09;Loc, Vox College;AMSTERDAM;363;AMSTERDAM;Noord-Holland;277;0;277
41864;17AY;17AY00;Cambium College;ZALTBOMMEL;297;ZALTBOMMEL;Gelderland;1309;1;1310
41864;17AY;17AY04;Scholengroep Cambium;ZALTBOMMEL;297;ZALTBOMMEL;Gelderland;382;0;382
41867;02IC;02IC00;RGO Beroepscampus;SOMMELSDIJK;1924;GOEREE-OVERFLAKKEE;Zuid-Holland;589;0;589
41867;02IC;02IC01;RGO Beroepscampus;SOMMELSDIJK;1924;GOEREE-OVERFLAKKEE;Zuid-Holland;24;0;24
41867;15QW;15QW00;RGO College;MIDDELHARNIS;1924;GOEREE-OVERFLAKKEE;Zuid-Holland;1154;6;1160
41870;29ZT;29ZT00;SvPO Kapelle;KAPELLE;678;KAPELLE;Zeeland;310;0;310
41882;30BC;30BC00;SiNTLUCAS;EINDHOVEN;772;EINDHOVEN;Noord-Brabant;500;0;500
41883;25DA;25DA00;Atlas College;HOORN NH;405;HOORN;Noord-Holland;1502;10;1512
41883;25DA;25DA02;Copernicus SG;HOORN NH;405;HOORN;Noord-Holland;1131;8;1139
41883;25DA;25DA04;SG De Dijk;MEDEMBLIK;420;MEDEMBLIK;Noord-Holland;429;0;429
41883;25DA;25DA08;SG Newton;HOORN NH;405;HOORN;Noord-Holland;782;0;782
41883;25DA;25DA09;SG De Triade;EDAM;385;EDAM-VOLENDAM;Noord-Holland;572;0;572
41889;20LA;20LA00;Opb SGM Esdal College;EMMEN;114;EMMEN;Drenthe;1183;3;1186
41889;20LA;20LA02;Opb SGM Esdal College;KLAZIENAVEEN;114;EMMEN;Drenthe;452;0;452
41889;20LA;20LA03;Opb SGM Esdal College;EMMEN;114;EMMEN;Drenthe;386;0;386
41889;20LA;20LA05;Opb SGM Esdal College;EMMEN;114;EMMEN;Drenthe;247;0;247
41889;20LA;20LA06;Opb SGM Esdal College;OOSTERHESSELEN;109;COEVORDEN;Drenthe;172;0;172
41889;20LA;20LA07;Opb SGM Esdal College;BORGER;1681;BORGER-ODOORN;Drenthe;215;0;215
41897;11NY;11NY00;Reg Sgm Broklede;BREUKELEN UT;1904;STICHTSE VECHT;Utrecht;1096;4;1100
41897;17HX;17HX00;Mgr A E Rientjes Mavo;MAARSSEN;1904;STICHTSE VECHT;Utrecht;414;3;417
42356;00SZ;00SZ00;Joh Fontanus College;BARNEVELD;203;BARNEVELD;Gelderland;2269;10;2279
42505;20DP;20DP00;Stedelijk Gymnasium;LEIDEN;546;LEIDEN;Zuid-Holland;879;1;880
42505;30GD;30GD00;Stedelijk Gymnasium Socrates;LEIDEN;546;LEIDEN;Zuid-Holland;869;0;869
42506;20CL;20CL00;Leonardo College;LEIDEN;546;LEIDEN;Zuid-Holland;896;6;902
42506;20DF;20DF00;Da Vinci College;LEIDEN;546;LEIDEN;Zuid-Holland;1345;8;1353
